Make,Color,Odometer(Miles),Doors,Price
Toyota,White,55951.0,4.0,"$6,581.00"
Toyota,White,143772.0,4.0,"$4,956.00"
Toyota,White,55213.0,4.0,"$2,798.00"
Toyota,Green,59455.0,4.0,"$4,374.00"
Toyota,White,40560.0,4.0,"$10,056.00"
Toyota,Green,59242.0,4.0,"$2,079.00"
Honda,White,,4.0,"$7,590.00"
Toyota,Green,60129.0,4.0,"$5,941.00"
BMW,Black,57644.0,,"$19,575.00"
Toyota,White,61232.0,4.0,"$6,541.00"
Toyota,White,151504.0,4.0,"$5,370.00"
Toyota,Blue,55215.0,3.0,"$6,986.00"
Toyota,White,208419.0,4.0,"$7,638.00"
Toyota,Blue,53154.0,3.0,
Toyota,White,148897.0,4.0,"$4,048.00"
Nissan,White,219839.0,4.0,"$2,743.00"
Honda,White,62805.0,4.0,"$7,799.00"
BMW,Black,8966.0,5.0,"$21,767.00"
Toyota,Green,55486.0,,"$9,668.00"
Toyota,White,,4.0,"$7,082.00"
Honda,Red,93383.0,4.0,"$4,939.00"
Toyota,Blue,65057.0,4.0,"$6,765.00"
Honda,Blue,61068.0,4.0,"$7,627.00"
Toyota,Green,61150.0,4.0,"$5,178.00"
Toyota,,59077.0,4.0,"$9,250.00"
BMW,Black,16872.0,5.0,"$21,882.00"
Toyota,White,54804.0,4.0,"$6,787.00"
Toyota,Blue,62805.0,3.0,"$6,397.00"
Honda,White,,4.0,"$6,846.00"
Toyota,White,27489.0,4.0,"$8,820.00"
Honda,White,65404.0,,"$6,713.00"
Honda,,58043.0,4.0,"$7,263.00"
Toyota,Blue,53846.0,3.0,"$8,707.00"
BMW,Black,14591.0,5.0,"$24,125.00"
,Blue,54264.0,3.0,"$5,909.00"
BMW,Black,16276.0,4.0,"$5,067.00"
,White,60315.0,4.0,"$3,933.00"
Toyota,Blue,62578.0,3.0,"$8,413.00"
Toyota,Green,61875.0,4.0,"$4,161.00"
Honda,Red,90336.0,4.0,"$4,034.00"
Toyota,Blue,58545.0,3.0,"$6,958.00"
Toyota,Blue,57708.0,3.0,"$8,443.00"
Toyota,Blue,63313.0,3.0,"$4,923.00"
Nissan,White,209649.0,,"$2,398.00"
Honda,Red,91856.0,4.0,"$5,802.00"
Toyota,White,65099.0,4.0,"$9,202.00"
Toyota,White,28487.0,4.0,"$9,297.00"
Toyota,,89019.0,4.0,"$4,613.00"
Toyota,Blue,58506.0,3.0,"$6,918.00"
Toyota,Blue,60479.0,4.0,"$7,677.00"
Nissan,White,213317.0,4.0,"$3,774.00"
Toyota,Blue,66764.0,3.0,"$5,924.00"
Toyota,Green,57777.0,4.0,"$4,430.00"
Toyota,White,60348.0,4.0,"$7,244.00"
Toyota,White,58634.0,4.0,"$7,283.00"
Toyota,White,61708.0,4.0,"$9,207.00"
Toyota,White,150482.0,4.0,"$5,183.00"
BMW,Black,66499.0,5.0,"$22,243.00"
Toyota,White,64013.0,4.0,"$7,769.00"
Honda,Red,95648.0,4.0,"$7,083.00"
Toyota,White,35841.0,4.0,"$9,798.00"
Honda,White,61105.0,4.0,
Toyota,White,64021.0,4.0,"$6,767.00"
Toyota,White,53929.0,4.0,"$7,308.00"
BMW,Black,12967.0,5.0,"$23,070.00"
Honda,Blue,64836.0,4.0,"$8,267.00"
Honda,White,55689.0,4.0,"$8,512.00"
Toyota,White,,4.0,"$5,945.00"
,White,218316.0,4.0,"$4,193.00"
Toyota,Blue,63881.0,,"$6,490.00"
Nissan,White,209176.0,4.0,"$1,492.00"
Honda,White,62284.0,4.0,"$7,259.00"
Toyota,White,33096.0,4.0,"$6,453.00"
Honda,White,58705.0,4.0,"$8,307.00"
Toyota,White,66133.0,4.0,"$5,945.00"
,Red,83690.0,4.0,"$3,537.00"
Honda,Red,85497.0,4.0,"$4,171.00"
Nissan,White,211780.0,4.0,"$3,240.00"
,White,215529.0,4.0,"$3,333.00"
Honda,Blue,59764.0,4.0,"$5,240.00"
Toyota,Blue,52715.0,4.0,"$6,513.00"
BMW,Black,9914.0,5.0,
Toyota,White,61303.0,4.0,"$6,928.00"
Toyota,White,27284.0,4.0,"$9,656.00"
Toyota,Blue,55878.0,3.0,"$5,619.00"
Nissan,White,221445.0,4.0,"$3,496.00"
Nissan,White,216921.0,,"$3,772.00"
Nissan,White,212769.0,4.0,
Toyota,Blue,66046.0,3.0,"$6,296.00"
Toyota,White,56948.0,4.0,"$7,457.00"
Honda,Red,85983.0,4.0,"$4,835.00"
Nissan,White,208829.0,4.0,"$5,334.00"
BMW,Black,4608.0,5.0,"$20,905.00"
Honda,Red,87867.0,4.0,"$6,536.00"
Nissan,White,57128.0,4.0,"$4,219.00"
Toyota,Blue,60375.0,3.0,"$9,497.00"
Honda,Blue,57143.0,4.0,"$4,741.00"
Toyota,Green,65026.0,4.0,"$6,476.00"
Honda,Blue,,4.0,"$6,013.00"
Toyota,White,60303.0,4.0,"$6,475.00"
BMW,Black,9215.0,,"$21,434.00"
Honda,White,54644.0,4.0,"$6,093.00"
Toyota,White,54251.0,3.0,"$5,796.00"
Toyota,White,59027.0,4.0,"$6,124.00"
Honda,White,53850.0,4.0,"$7,804.00"
Honda,Red,88340.0,4.0,"$5,765.00"
BMW,White,16850.0,4.0,
Honda,Blue,52459.0,4.0,"$5,813.00"
,Red,89489.0,4.0,"$4,268.00"
BMW,White,,5.0,"$20,213.00"
Honda,White,58935.0,4.0,"$7,334.00"
BMW,Black,24356.0,5.0,"$22,464.00"
Honda,White,56748.0,4.0,"$6,085.00"
Toyota,White,149338.0,4.0,"$4,041.00"
,Green,56346.0,4.0,"$3,337.00"
Nissan,White,213456.0,4.0,"$3,623.00"
BMW,Black,16233.0,5.0,"$22,040.00"
Honda,Blue,58056.0,4.0,"$5,806.00"
Honda,Red,94602.0,4.0,"$5,642.00"
Honda,Blue,60062.0,4.0,"$8,366.00"
Nissan,White,206110.0,4.0,"$4,181.00"
Toyota,White,53501.0,4.0,"$6,004.00"
Toyota,White,63333.0,4.0,"$8,782.00"
Toyota,Blue,57760.0,3.0,"$8,217.00"
Honda,Red,81245.0,4.0,"$3,876.00"
Toyota,White,35411.0,4.0,"$9,060.00"
Honda,Blue,57876.0,4.0,
Honda,White,57611.0,4.0,"$7,368.00"
Toyota,White,33982.0,4.0,"$8,973.00"
Toyota,White,29874.0,4.0,"$9,315.00"
,Red,86660.0,4.0,"$4,592.00"
Honda,Blue,61623.0,4.0,"$5,376.00"
Toyota,White,61077.0,4.0,"$8,557.00"
Nissan,White,212462.0,4.0,"$4,567.00"
,Blue,63037.0,3.0,"$6,044.00"
Toyota,White,51491.0,4.0,"$5,497.00"
Toyota,White,59075.0,4.0,"$7,022.00"
Nissan,White,216700.0,4.0,"$2,278.00"
Toyota,Green,,4.0,"$2,772.00"
Honda,Red,88277.0,4.0,"$4,577.00"
BMW,Black,8749.0,5.0,"$20,988.00"
Toyota,White,60414.0,4.0,"$7,204.00"
BMW,Black,1265.0,5.0,
BMW,Black,13072.0,4.0,"$22,671.00"
Toyota,Blue,64913.0,3.0,"$9,308.00"
Toyota,Green,59330.0,,"$4,368.00"
Toyota,White,45114.0,4.0,"$7,346.00"
BMW,Black,10820.0,5.0,"$24,037.00"
BMW,Black,16352.0,5.0,"$21,849.00"
Honda,Red,86427.0,4.0,"$4,854.00"
Toyota,White,,4.0,"$7,942.00"
Toyota,,61522.0,4.0,"$4,987.00"
Toyota,Red,84166.0,4.0,"$4,178.00"
Toyota,White,23255.0,4.0,"$9,539.00"
Toyota,Blue,56762.0,3.0,"$6,199.00"
Toyota,White,28076.0,4.0,"$6,606.00"
Toyota,White,39910.0,4.0,"$9,083.00"
Honda,White,56140.0,4.0,"$6,802.00"
Toyota,,62082.0,4.0,"$6,951.00"
Toyota,White,58926.0,4.0,"$9,196.00"
Nissan,White,218098.0,4.0,$748.00
Toyota,Blue,56693.0,3.0,"$7,058.00"
Nissan,White,208549.0,4.0,"$3,262.00"
Honda,Blue,52736.0,4.0,"$7,109.00"
Toyota,White,44442.0,4.0,"$10,197.00"
Toyota,White,31863.0,4.0,
Toyota,,64612.0,3.0,"$7,593.00"
Toyota,White,50775.0,4.0,"$5,941.00"
Honda,Blue,59203.0,4.0,"$7,435.00"
Honda,Red,88364.0,4.0,"$4,252.00"
Honda,,51688.0,4.0,"$6,692.00"
Toyota,White,145834.0,4.0,"$5,141.00"
Toyota,White,50702.0,4.0,"$6,311.00"
Toyota,White,64205.0,4.0,"$7,813.00"
Honda,White,62270.0,4.0,"$5,711.00"
,Green,59640.0,4.0,"$6,910.00"
Nissan,White,211032.0,4.0,"$2,493.00"
Toyota,White,62286.0,4.0,"$7,016.00"
Toyota,White,148437.0,4.0,"$4,779.00"
Honda,Blue,58375.0,,"$6,869.00"
Toyota,Blue,53486.0,3.0,"$5,997.00"
Toyota,Blue,60667.0,3.0,"$7,500.00"
Toyota,White,149888.0,,"$5,093.00"
Nissan,White,212635.0,4.0,"$3,372.00"
Nissan,White,209650.0,4.0,"$3,371.00"
Honda,White,58160.0,4.0,"$7,701.00"
Toyota,White,29724.0,4.0,"$9,945.00"
Honda,Blue,59015.0,4.0,"$6,870.00"
Toyota,Blue,,4.0,"$8,147.00"
Toyota,White,32744.0,,"$8,371.00"
Toyota,White,35129.0,4.0,"$10,340.00"
Toyota,White,29851.0,4.0,"$10,613.00"
Honda,White,73057.0,4.0,"$8,969.00"
Toyota,,60636.0,3.0,"$8,387.00"
Toyota,Blue,63083.0,3.0,"$7,138.00"
,Blue,62507.0,4.0,"$7,887.00"
Toyota,White,25913.0,4.0,"$10,171.00"
Toyota,White,54269.0,4.0,"$8,174.00"
Honda,Red,89192.0,4.0,"$3,960.00"
Toyota,White,155299.0,4.0,"$3,821.00"
Toyota,White,64696.0,4.0,"$8,077.00"
Toyota,White,143878.0,4.0,"$5,809.00"
Toyota,White,21767.0,4.0,"$10,502.00"
Nissan,White,206328.0,4.0,"$2,706.00"
Nissan,White,216676.0,4.0,"$3,450.00"
Nissan,White,68184.0,4.0,"$3,417.00"
Toyota,Green,,4.0,"$5,146.00"
Honda,Blue,,4.0,"$7,094.00"
Toyota,White,26285.0,4.0,
Toyota,Green,57582.0,4.0,"$4,467.00"
Toyota,White,62760.0,4.0,"$6,450.00"
Nissan,White,213284.0,4.0,"$8,572.00"
Toyota,White,60826.0,4.0,"$5,846.00"
,Blue,67703.0,4.0,"$8,456.00"
Toyota,White,146217.0,4.0,"$5,113.00"
Toyota,,29096.0,4.0,"$10,103.00"
Toyota,White,74384.0,4.0,"$5,129.00"
Toyota,White,58345.0,4.0,"$5,594.00"
BMW,Black,9601.0,5.0,"$7,642.00"
Toyota,Blue,64495.0,3.0,"$6,319.00"
Honda,White,57387.0,,"$7,825.00"
Toyota,Green,58767.0,4.0,"$4,752.00"
Toyota,White,28958.0,4.0,"$9,238.00"
Nissan,White,217008.0,4.0,"$4,213.00"
Honda,White,60775.0,4.0,"$6,058.00"
Toyota,Green,,4.0,"$3,349.00"
Nissan,White,57595.0,4.0,"$3,531.00"
Nissan,White,54289.0,4.0,"$2,953.00"
Toyota,White,54901.0,4.0,"$9,372.00"
Toyota,,58326.0,3.0,"$6,461.00"
Toyota,White,160728.0,4.0,"$3,369.00"
Honda,White,72323.0,4.0,"$5,831.00"
Honda,Red,85652.0,4.0,"$3,471.00"
Honda,White,83325.0,4.0,"$4,456.00"
BMW,Black,3703.0,5.0,"$22,559.00"
Honda,Blue,63359.0,4.0,"$5,395.00"
Toyota,White,50397.0,,"$4,857.00"
Nissan,White,220899.0,4.0,"$4,875.00"
Honda,White,64250.0,4.0,"$7,448.00"
BMW,Black,14275.0,5.0,"$21,838.00"
Honda,Red,81917.0,4.0,"$6,393.00"
Toyota,White,58999.0,4.0,"$4,604.00"
Honda,White,57828.0,4.0,"$7,676.00"
Toyota,White,61843.0,4.0,"$4,783.00"
Toyota,,58885.0,4.0,"$3,498.00"
Toyota,White,146714.0,,"$3,233.00"
Toyota,White,72477.0,4.0,"$4,754.00"
Nissan,White,203205.0,4.0,"$3,209.00"
Toyota,White,58459.0,4.0,"$6,925.00"
Toyota,White,151135.0,4.0,"$5,500.00"
Honda,Blue,61447.0,4.0,"$7,669.00"
Toyota,White,158434.0,,"$7,273.00"
Honda,Red,49187.0,4.0,"$4,912.00"
Toyota,White,148816.0,4.0,"$4,884.00"
Toyota,White,58721.0,4.0,"$10,135.00"
Toyota,Green,61388.0,4.0,"$3,498.00"
Toyota,Blue,60554.0,3.0,"$6,881.00"
Honda,,60237.0,,"$7,884.00"
Honda,Red,84058.0,4.0,"$7,160.00"
Toyota,White,150101.0,4.0,"$4,126.00"
Honda,Blue,63792.0,4.0,"$5,992.00"
Honda,Red,87384.0,4.0,"$6,250.00"
Toyota,Green,63620.0,4.0,"$5,332.00"
Toyota,Green,60621.0,4.0,"$4,191.00"
Toyota,White,38938.0,4.0,"$9,339.00"
BMW,Black,13653.0,5.0,"$22,949.00"
Toyota,Blue,66163.0,3.0,"$7,234.00"
Toyota,Blue,62508.0,3.0,"$7,165.00"
Honda,Blue,63505.0,4.0,"$8,970.00"
Honda,Red,82501.0,4.0,"$4,193.00"
Toyota,White,,4.0,"$6,818.00"
BMW,Black,15823.0,5.0,"$21,361.00"
Toyota,Green,62761.0,4.0,"$4,061.00"
Toyota,White,54421.0,3.0,"$7,602.00"
Toyota,White,60940.0,4.0,"$7,065.00"
Nissan,White,221633.0,4.0,"$2,841.00"
Toyota,White,,4.0,"$8,351.00"
Toyota,Blue,61329.0,4.0,"$6,720.00"
Nissan,White,208495.0,4.0,"$4,484.00"
Honda,White,59835.0,4.0,"$6,255.00"
Honda,Blue,56360.0,4.0,"$7,057.00"
Honda,Red,87204.0,4.0,"$3,952.00"
Toyota,Blue,65570.0,3.0,
Toyota,White,155426.0,4.0,"$3,674.00"
Honda,Blue,58821.0,4.0,"$8,163.00"
Toyota,White,53959.0,4.0,"$7,685.00"
Toyota,White,148903.0,4.0,"$3,681.00"
Toyota,Blue,68936.0,4.0,"$7,400.00"
BMW,Black,15117.0,5.0,"$20,699.00"
Toyota,White,21180.0,4.0,"$10,884.00"
Toyota,White,153535.0,4.0,"$2,303.00"
Toyota,White,61781.0,4.0,"$3,076.00"
Toyota,White,30687.0,4.0,"$9,455.00"
Honda,Red,85106.0,4.0,"$4,681.00"
Toyota,White,149871.0,4.0,"$5,476.00"
Toyota,Blue,55018.0,,"$5,762.00"
,White,,4.0,"$7,811.00"
Toyota,Blue,61800.0,3.0,"$4,582.00"
Honda,White,55646.0,4.0,"$7,815.00"
Honda,Red,83166.0,4.0,"$5,048.00"
Honda,Red,,4.0,"$3,232.00"
Toyota,Blue,59753.0,3.0,"$5,325.00"
Toyota,White,64797.0,,"$6,458.00"
Honda,Blue,59679.0,4.0,"$5,851.00"
Toyota,White,35854.0,4.0,"$10,047.00"
,White,150817.0,,"$2,889.00"
Honda,Red,90483.0,4.0,"$6,564.00"
Honda,White,53273.0,4.0,"$7,387.00"
Toyota,White,56084.0,4.0,"$6,595.00"
Honda,Blue,56240.0,4.0,"$6,042.00"
Toyota,White,155479.0,4.0,"$5,092.00"
Toyota,White,139802.0,4.0,"$6,068.00"
Toyota,White,25393.0,4.0,"$7,862.00"
Toyota,White,152280.0,4.0,"$1,496.00"
Toyota,White,65198.0,4.0,"$8,038.00"
Toyota,Blue,52118.0,3.0,"$6,989.00"
BMW,Black,13988.0,5.0,"$6,492.00"
Honda,Blue,67099.0,4.0,"$7,763.00"
Toyota,White,46178.0,4.0,"$4,758.00"
Toyota,Blue,64303.0,3.0,"$6,850.00"
,White,59096.0,4.0,"$6,474.00"
Toyota,White,60191.0,4.0,"$7,016.00"
Honda,White,62066.0,4.0,"$7,062.00"
BMW,Black,15830.0,5.0,"$21,332.00"
Toyota,White,,4.0,"$3,010.00"
Toyota,White,67312.0,4.0,"$6,873.00"
Toyota,Green,54227.0,4.0,"$5,126.00"
Toyota,Blue,68791.0,3.0,"$8,091.00"
Nissan,White,208221.0,4.0,"$5,982.00"
Honda,Blue,69098.0,,"$6,772.00"
Toyota,Green,54327.0,4.0,"$3,291.00"
Honda,Red,93557.0,4.0,"$3,351.00"
Toyota,White,150927.0,4.0,"$2,135.00"
Toyota,Blue,58290.0,3.0,"$7,124.00"
Honda,White,58616.0,4.0,"$7,051.00"
Toyota,Red,83886.0,4.0,"$3,872.00"
Nissan,White,208513.0,4.0,"$4,787.00"
Toyota,Green,53075.0,4.0,"$3,790.00"
Toyota,White,51352.0,4.0,"$10,874.00"
Honda,Red,87120.0,4.0,"$4,784.00"
Toyota,White,54788.0,4.0,"$7,341.00"
Toyota,White,32126.0,4.0,"$8,846.00"
BMW,Black,7191.0,5.0,"$21,223.00"
Toyota,Blue,60553.0,3.0,"$5,397.00"
Honda,Red,92184.0,4.0,
Toyota,Green,57205.0,4.0,"$3,290.00"
Toyota,White,29644.0,4.0,"$7,484.00"
BMW,Black,14964.0,4.0,
Honda,Blue,52725.0,4.0,"$7,728.00"
Honda,White,66975.0,,"$6,792.00"
Toyota,White,203985.0,4.0,"$2,599.00"
Toyota,White,31216.0,4.0,
Toyota,White,60799.0,4.0,"$4,985.00"
Toyota,Blue,62182.0,4.0,"$7,552.00"
Toyota,White,146281.0,4.0,"$3,967.00"
Toyota,Green,53518.0,4.0,"$4,745.00"
Toyota,Green,64836.0,4.0,"$3,792.00"
Toyota,Green,65102.0,4.0,
Nissan,White,,4.0,"$3,222.00"
Honda,,82767.0,4.0,"$4,564.00"
BMW,Black,13675.0,,"$21,503.00"
Toyota,White,149801.0,4.0,"$4,543.00"
Toyota,White,35990.0,4.0,"$8,183.00"
Toyota,Blue,55296.0,4.0,"$7,476.00"
Honda,White,49112.0,4.0,"$9,344.00"
Toyota,White,148034.0,4.0,"$3,205.00"
,White,208261.0,4.0,"$4,373.00"
Toyota,Black,14354.0,5.0,"$21,706.00"
,White,35646.0,4.0,"$10,893.00"
Toyota,Blue,,3.0,"$7,657.00"
Honda,Blue,55226.0,4.0,"$6,654.00"
Toyota,White,25479.0,4.0,"$9,511.00"
,White,33653.0,4.0,"$6,670.00"
Toyota,White,91758.0,4.0,"$6,519.00"
Toyota,,60697.0,4.0,
Nissan,,215531.0,4.0,"$2,756.00"
BMW,Black,,5.0,"$20,030.00"
Honda,White,60860.0,4.0,"$7,255.00"
Toyota,,68058.0,4.0,"$6,161.00"
Toyota,White,,4.0,"$3,203.00"
Honda,Red,86807.0,4.0,"$4,188.00"
Honda,White,66944.0,4.0,"$6,475.00"
Toyota,White,32167.0,4.0,"$10,415.00"
Toyota,Green,63940.0,4.0,"$5,295.00"
BMW,Black,,5.0,"$22,028.00"
Toyota,White,,4.0,"$11,466.00"
Honda,Blue,65054.0,4.0,"$5,690.00"
Toyota,White,202616.0,4.0,"$8,697.00"
Toyota,White,60606.0,4.0,"$8,368.00"
Toyota,White,25793.0,4.0,"$7,617.00"
,White,63395.0,4.0,"$7,546.00"
Honda,Blue,60024.0,4.0,"$8,096.00"
Toyota,White,64555.0,4.0,"$8,348.00"
BMW,Black,18194.0,5.0,"$22,843.00"
Toyota,Blue,60965.0,4.0,"$5,900.00"
BMW,Black,14620.0,4.0,"$20,873.00"
,White,214920.0,4.0,"$3,078.00"
Honda,White,61683.0,4.0,"$6,979.00"
Honda,Blue,56446.0,4.0,"$7,905.00"
Honda,White,67489.0,4.0,"$7,089.00"
Honda,Blue,57195.0,4.0,"$6,974.00"
Nissan,White,217416.0,4.0,"$2,463.00"
Honda,White,90009.0,4.0,"$4,418.00"
Toyota,Blue,60644.0,3.0,"$7,212.00"
Toyota,White,153975.0,4.0,"$2,673.00"
Honda,Red,87863.0,,"$6,188.00"
Nissan,White,,4.0,"$5,005.00"
Honda,Red,87719.0,4.0,"$4,225.00"
Toyota,White,66009.0,4.0,"$8,176.00"
Nissan,White,216006.0,4.0,"$3,828.00"
Toyota,White,147847.0,4.0,"$8,066.00"
Toyota,White,,4.0,"$7,148.00"
Toyota,White,153726.0,4.0,"$5,048.00"
Honda,Blue,56727.0,4.0,"$6,473.00"
Honda,Blue,60616.0,4.0,"$9,026.00"
Toyota,White,154014.0,4.0,"$2,718.00"
Nissan,White,204419.0,,"$4,440.00"
Toyota,,155927.0,4.0,
Toyota,White,148717.0,4.0,"$3,719.00"
Toyota,Red,86929.0,4.0,"$4,647.00"
Honda,Blue,55831.0,4.0,
Toyota,Green,58524.0,4.0,"$4,168.00"
Toyota,White,57073.0,4.0,"$8,597.00"
Toyota,Green,70757.0,4.0,"$3,893.00"
BMW,,1132.0,5.0,"$21,211.00"
Toyota,Green,63786.0,4.0,"$5,356.00"
Toyota,White,52507.0,4.0,"$7,262.00"
Toyota,Green,69297.0,4.0,"$6,028.00"
BMW,White,6715.0,5.0,"$23,017.00"
Toyota,White,29866.0,4.0,"$10,074.00"
Toyota,White,57229.0,4.0,"$6,633.00"
Toyota,White,60260.0,4.0,"$9,013.00"
BMW,Black,13989.0,5.0,"$6,784.00"
Toyota,White,26856.0,4.0,"$8,596.00"
Toyota,Green,59611.0,4.0,
Toyota,Green,64153.0,4.0,"$3,072.00"
Honda,White,62538.0,,"$5,936.00"
Honda,White,57656.0,4.0,
Honda,White,56583.0,4.0,"$7,356.00"
Nissan,White,209712.0,4.0,"$2,781.00"
Toyota,,158159.0,4.0,"$4,100.00"
Honda,Blue,58795.0,4.0,"$6,963.00"
Toyota,White,,4.0,"$9,724.00"
BMW,Black,12027.0,5.0,"$21,244.00"
Toyota,White,57277.0,4.0,"$6,879.00"
Honda,Blue,52508.0,4.0,"$6,652.00"
Toyota,White,37775.0,4.0,"$9,770.00"
BMW,White,13631.0,4.0,"$21,495.00"
Honda,White,59563.0,4.0,"$7,480.00"
Honda,Red,82165.0,4.0,"$4,200.00"
Honda,White,67962.0,4.0,"$7,351.00"
Toyota,White,57490.0,4.0,"$9,261.00"
Honda,Blue,67425.0,4.0,"$6,726.00"
Honda,Red,92096.0,4.0,"$3,923.00"
Toyota,Blue,66284.0,4.0,"$7,482.00"
Toyota,White,36638.0,4.0,"$9,726.00"
Toyota,Green,48105.0,,"$6,265.00"
Toyota,White,34794.0,4.0,"$11,445.00"
Toyota,White,62353.0,4.0,"$8,385.00"
BMW,Black,13053.0,5.0,"$21,732.00"
Honda,White,55411.0,4.0,"$7,676.00"
Honda,Red,,4.0,"$2,893.00"
Toyota,White,30388.0,4.0,"$11,205.00"
Toyota,White,146520.0,4.0,"$3,508.00"
Toyota,White,57951.0,4.0,"$7,685.00"
,,,5.0,"$23,188.00"
Nissan,White,211532.0,4.0,"$3,822.00"
Toyota,Blue,64465.0,3.0,"$7,620.00"
BMW,Black,15167.0,5.0,"$21,296.00"
Toyota,Blue,61166.0,4.0,"$9,090.00"
Toyota,,53421.0,4.0,
Nissan,White,204487.0,4.0,
BMW,Black,10152.0,5.0,"$7,377.00"
BMW,White,16044.0,5.0,"$21,569.00"
Toyota,White,215714.0,4.0,"$3,527.00"
Toyota,White,25733.0,4.0,"$10,272.00"
Toyota,Black,8725.0,5.0,"$23,141.00"
Honda,White,60074.0,4.0,"$7,029.00"
Toyota,White,57366.0,4.0,"$5,044.00"
Toyota,Black,10516.0,5.0,"$22,632.00"
Honda,White,56528.0,4.0,"$6,967.00"
Toyota,White,,4.0,"$8,707.00"
,Red,95316.0,4.0,"$8,937.00"
Nissan,White,,4.0,"$3,348.00"
Toyota,White,60988.0,,"$10,707.00"
BMW,Black,12476.0,5.0,"$22,033.00"
,Blue,57832.0,3.0,"$5,943.00"
Nissan,White,217279.0,4.0,"$4,051.00"
Toyota,Blue,61303.0,4.0,"$7,595.00"
Toyota,White,24415.0,4.0,"$9,368.00"
Toyota,Blue,72816.0,4.0,"$6,877.00"
Toyota,White,59236.0,4.0,"$6,614.00"
Toyota,Blue,60716.0,3.0,"$6,193.00"
Honda,Blue,56320.0,4.0,"$8,446.00"
Toyota,White,68497.0,4.0,"$6,820.00"
Nissan,White,206360.0,4.0,"$5,297.00"
Toyota,Blue,65685.0,,"$8,027.00"
BMW,Black,8716.0,5.0,"$21,712.00"
,White,59941.0,4.0,"$7,711.00"
BMW,Black,12651.0,5.0,"$21,377.00"
Toyota,White,58105.0,4.0,"$7,184.00"
Toyota,White,154219.0,4.0,"$4,888.00"
Toyota,White,65586.0,4.0,"$4,049.00"
Toyota,Green,62795.0,4.0,"$5,126.00"
Toyota,White,30188.0,4.0,"$9,602.00"
Toyota,Green,57522.0,4.0,"$3,980.00"
Honda,White,63078.0,4.0,
Toyota,Green,55218.0,4.0,"$4,241.00"
BMW,Black,68124.0,5.0,"$22,387.00"
Toyota,White,58354.0,4.0,"$7,811.00"
Toyota,White,149762.0,4.0,"$4,580.00"
Toyota,Blue,58623.0,3.0,"$4,766.00"
Toyota,White,208386.0,4.0,"$7,951.00"
Toyota,Blue,57500.0,3.0,
Toyota,White,149238.0,4.0,"$2,686.00"
Nissan,White,209341.0,4.0,"$3,623.00"
Honda,White,64094.0,4.0,"$7,312.00"
BMW,,7858.0,5.0,"$22,341.00"
Toyota,Green,63171.0,4.0,"$7,256.00"
Toyota,White,154240.0,4.0,"$7,511.00"
Honda,Red,76006.0,4.0,"$3,817.00"
Toyota,Blue,63097.0,4.0,"$5,958.00"
Honda,Blue,58768.0,4.0,"$8,713.00"
Toyota,Green,61158.0,4.0,"$4,606.00"
Toyota,White,48884.0,4.0,"$6,228.00"
,Black,19937.0,5.0,"$22,152.00"
Toyota,,53149.0,4.0,"$5,748.00"
Toyota,Blue,48985.0,3.0,"$5,609.00"
Honda,White,63239.0,4.0,
Toyota,White,39769.0,4.0,
,White,63011.0,,"$8,587.00"
Honda,White,58701.0,4.0,"$8,339.00"
Toyota,Blue,59665.0,3.0,"$7,702.00"
BMW,Black,9591.0,5.0,"$21,458.00"
Toyota,Blue,64034.0,3.0,
BMW,Black,6281.0,4.0,"$6,592.00"
Toyota,White,50023.0,4.0,"$5,619.00"
Toyota,Blue,64563.0,3.0,"$6,371.00"
Toyota,Green,,4.0,"$5,802.00"
Honda,Red,91215.0,4.0,"$4,245.00"
Toyota,Blue,55746.0,3.0,"$6,631.00"
Toyota,Blue,51873.0,3.0,"$6,408.00"
,Blue,53545.0,3.0,"$7,662.00"
Nissan,White,208432.0,4.0,"$3,879.00"
Honda,Red,94914.0,4.0,"$5,262.00"
Toyota,White,65979.0,4.0,"$6,094.00"
Toyota,White,32923.0,4.0,"$7,892.00"
Toyota,Red,98042.0,4.0,"$6,672.00"
Toyota,Blue,62344.0,3.0,"$8,471.00"
Toyota,Blue,59860.0,4.0,"$6,024.00"
Nissan,White,212412.0,4.0,"$4,564.00"
Toyota,Blue,67004.0,3.0,"$7,183.00"
Toyota,Green,63950.0,4.0,"$5,389.00"
Toyota,White,58923.0,4.0,"$8,108.00"
Toyota,White,57470.0,4.0,"$7,438.00"
Toyota,White,66930.0,4.0,"$10,444.00"
Toyota,White,154138.0,4.0,"$3,652.00"
BMW,Black,60837.0,5.0,"$22,691.00"
Toyota,White,54623.0,4.0,
Honda,Red,83662.0,4.0,"$6,841.00"
Toyota,White,,4.0,"$8,617.00"
Honda,White,58114.0,4.0,"$6,231.00"
Toyota,White,61824.0,4.0,"$9,370.00"
Toyota,White,66490.0,4.0,"$6,895.00"
BMW,Black,4203.0,5.0,"$22,557.00"
Honda,Blue,63189.0,4.0,"$6,407.00"
Honda,White,57165.0,4.0,
Toyota,White,58680.0,4.0,"$3,778.00"
Nissan,White,209146.0,4.0,"$3,752.00"
Toyota,Blue,60648.0,4.0,"$8,036.00"
Nissan,White,211342.0,4.0,"$3,063.00"
Honda,White,56572.0,4.0,"$7,565.00"
Toyota,White,27335.0,4.0,"$7,643.00"
Honda,White,57460.0,4.0,"$7,197.00"
Toyota,White,55859.0,4.0,"$6,020.00"
