Make,Colour,Odometer,Doors,Price
Honda,Blue,57208.0,4.0,
Toyota,White,143952.0,,7419.0
Honda,Red,63753.0,4.0,4534.0
Toyota,White,155848.0,4.0,
Toyota,White,57455.0,4.0,9045.0
,Green,63605.0,4.0,5245.0
Toyota,Blue,,3.0,9372.0
Honda,White,64787.0,4.0,8443.0
Honda,Red,90246.0,4.0,7689.0
Toyota,White,150057.0,4.0,4452.0
Honda,Blue,53389.0,4.0,7136.0
Honda,Red,82182.0,4.0,4743.0
Toyota,Green,59699.0,,5448.0
Toyota,Green,67269.0,4.0,5716.0
Toyota,White,36615.0,4.0,6851.0
BMW,Black,8540.0,5.0,22815.0
Toyota,Blue,66209.0,3.0,6500.0
Toyota,Blue,61330.0,3.0,3582.0
Honda,,56056.0,4.0,8926.0
Honda,Red,95089.0,4.0,4815.0
Toyota,White,57111.0,4.0,7257.0
BMW,,15333.0,5.0,19599.0
Toyota,Green,53220.0,4.0,4093.0
Toyota,White,62780.0,3.0,6364.0
Toyota,White,70524.0,4.0,6027.0
Nissan,White,216186.0,4.0,3228.0
Toyota,White,33527.0,4.0,7087.0
Toyota,Blue,59280.0,4.0,6713.0
Nissan,White,211602.0,4.0,3023.0
Honda,White,64481.0,4.0,8309.0
Honda,Blue,69684.0,4.0,7308.0
Honda,Red,88112.0,4.0,5958.0
Toyota,Blue,55639.0,3.0,8297.0
Toyota,White,145528.0,4.0,5505.0
Honda,Blue,63676.0,4.0,5894.0
Toyota,White,66579.0,4.0,7147.0
Toyota,White,154898.0,,3175.0
Toyota,Blue,58079.0,4.0,6930.0
BMW,Black,22058.0,5.0,21469.0
Toyota,White,42044.0,4.0,9885.0
Toyota,White,141940.0,4.0,4913.0
,White,60756.0,4.0,3672.0
Toyota,White,27946.0,4.0,10001.0
Honda,Red,92925.0,4.0,3768.0
Toyota,White,148287.0,4.0,3064.0
Toyota,Blue,67947.0,4.0,7265.0
Nissan,White,211425.0,4.0,7223.0
Toyota,Blue,,3.0,8224.0
Honda,White,62851.0,4.0,6076.0
Honda,Red,80800.0,4.0,5438.0
Honda,Red,,4.0,5454.0
Toyota,Blue,53869.0,3.0,7187.0
Toyota,White,52966.0,4.0,7321.0
Honda,Blue,60953.0,4.0,6946.0
Toyota,White,40743.0,4.0,9331.0
Toyota,White,146758.0,4.0,3695.0
Honda,Red,90709.0,4.0,4169.0
Honda,White,61355.0,4.0,6746.0
Toyota,White,56911.0,4.0,9656.0
Honda,Blue,50785.0,4.0,
Toyota,White,152167.0,4.0,2692.0
Toyota,White,147733.0,4.0,3991.0
Toyota,White,42462.0,4.0,9890.0
Toyota,White,140115.0,4.0,4342.0
Toyota,,57120.0,4.0,6463.0
Toyota,Blue,60098.0,3.0,6069.0
BMW,Black,13906.0,5.0,8127.0
,Blue,56088.0,4.0,6753.0
Toyota,White,52693.0,4.0,3176.0
Toyota,Blue,66470.0,3.0,7141.0
Honda,White,60335.0,4.0,6985.0
Toyota,White,60002.0,4.0,8604.0
,White,76084.0,4.0,9221.0
BMW,Black,23473.0,5.0,
Toyota,White,152474.0,,4425.0
Toyota,White,61589.0,4.0,7386.0
Toyota,Green,63898.0,4.0,
Toyota,Blue,65286.0,,
Nissan,White,215775.0,4.0,4856.0
Honda,Blue,54408.0,4.0,7255.0
Toyota,Green,61420.0,4.0,4173.0
Honda,Red,86685.0,4.0,7168.0
Toyota,White,157390.0,4.0,3757.0
Toyota,Blue,70873.0,3.0,5563.0
Honda,White,67825.0,4.0,7366.0
Toyota,Red,75347.0,,3739.0
Nissan,White,221282.0,4.0,1418.0
Toyota,Green,58339.0,4.0,4057.0
Toyota,White,67107.0,4.0,9614.0
Honda,Red,87862.0,4.0,3305.0
Toyota,White,58910.0,4.0,8255.0
Toyota,White,41635.0,4.0,10465.0
BMW,Black,0.0,5.0,21210.0
Toyota,Blue,58875.0,3.0,7035.0
Honda,,,4.0,3882.0
Toyota,Green,75252.0,4.0,3472.0
Toyota,White,33286.0,4.0,9457.0
BMW,Black,5171.0,4.0,22295.0
Honda,Blue,58579.0,4.0,8443.0
Honda,White,61717.0,4.0,8088.0
Toyota,White,220590.0,4.0,4042.0
Toyota,White,26749.0,4.0,9849.0
Toyota,White,52183.0,4.0,3906.0
Toyota,Blue,58457.0,4.0,7712.0
Toyota,White,151664.0,4.0,3537.0
Toyota,Green,,4.0,3836.0
Toyota,Green,51528.0,4.0,4547.0
Toyota,Green,65826.0,4.0,7646.0
Nissan,White,,4.0,
Honda,Red,84507.0,4.0,4732.0
BMW,Black,28.0,5.0,21822.0
Toyota,White,155263.0,4.0,4641.0
Toyota,White,23970.0,4.0,9662.0
Toyota,Blue,62396.0,4.0,6787.0
Honda,White,61272.0,4.0,7312.0
Toyota,White,145552.0,4.0,5596.0
Nissan,White,216423.0,4.0,
,Black,12991.0,5.0,22920.0
Toyota,White,32852.0,4.0,9779.0
Toyota,Blue,60579.0,3.0,6123.0
Honda,Blue,67300.0,,8162.0
Toyota,White,28956.0,4.0,9194.0
Toyota,White,38600.0,4.0,9970.0
Toyota,White,87672.0,4.0,6027.0
Toyota,White,57584.0,4.0,7212.0
Nissan,White,211026.0,4.0,2832.0
BMW,Black,8650.0,5.0,22546.0
Honda,White,,4.0,8617.0
Toyota,,66112.0,4.0,
,,150393.0,4.0,2534.0
Honda,Red,92962.0,4.0,6826.0
Honda,White,60073.0,4.0,6732.0
Toyota,White,34914.0,4.0,9305.0
Toyota,Green,63546.0,4.0,4603.0
BMW,Black,14981.0,5.0,22052.0
Toyota,White,31501.0,4.0,10553.0
Honda,,71584.0,4.0,7089.0
Toyota,White,,4.0,5882.0
Toyota,,56618.0,4.0,5684.0
Toyota,White,40275.0,4.0,7513.0
Honda,White,52532.0,4.0,4891.0
Honda,Blue,68171.0,4.0,6813.0
Toyota,White,57242.0,4.0,6734.0
BMW,Black,11298.0,5.0,23133.0
Toyota,Blue,59022.0,4.0,7663.0
BMW,Black,19035.0,4.0,22679.0
Nissan,White,212710.0,4.0,3167.0
Honda,,55702.0,4.0,7108.0
Honda,Blue,60432.0,4.0,9435.0
Honda,White,71055.0,4.0,8254.0
Honda,Blue,61261.0,4.0,7314.0
Nissan,White,213370.0,4.0,2550.0
Honda,White,86837.0,4.0,6098.0
,Blue,57730.0,3.0,
Toyota,White,138396.0,4.0,3272.0
Honda,Red,88423.0,4.0,7170.0
Nissan,White,213197.0,4.0,3997.0
Honda,Red,83885.0,4.0,5722.0
Toyota,White,56919.0,4.0,9758.0
Nissan,White,209003.0,4.0,4775.0
Toyota,White,157981.0,4.0,7018.0
Toyota,White,27860.0,4.0,7293.0
Toyota,,150399.0,4.0,4549.0
Honda,Blue,65908.0,4.0,10001.0
Honda,Blue,58228.0,4.0,6849.0
Toyota,White,152104.0,4.0,4050.0
Nissan,White,206434.0,4.0,3951.0
Toyota,White,153222.0,4.0,4088.0
Toyota,White,154099.0,4.0,3497.0
Toyota,Red,84360.0,4.0,4752.0
Honda,Blue,57811.0,4.0,7470.0
Toyota,,61705.0,4.0,4589.0
Toyota,White,61498.0,4.0,6790.0
Toyota,Green,60187.0,4.0,4972.0
BMW,Black,7643.0,5.0,21285.0
Toyota,Green,,4.0,
Toyota,White,65138.0,4.0,6830.0
Toyota,Green,61801.0,4.0,4648.0
BMW,White,12230.0,5.0,22187.0
Toyota,White,36910.0,4.0,8247.0
Toyota,White,64717.0,4.0,7335.0
Toyota,White,65587.0,4.0,6276.0
BMW,Black,15299.0,5.0,8635.0
Toyota,White,33765.0,4.0,10523.0
Toyota,Green,64094.0,4.0,7864.0
Toyota,Green,64885.0,4.0,3980.0
Honda,White,56103.0,4.0,6888.0
Honda,White,58933.0,4.0,6074.0
Honda,White,51529.0,4.0,7036.0
Nissan,White,216231.0,4.0,3713.0
Toyota,White,149236.0,4.0,4117.0
Honda,Blue,65911.0,4.0,5121.0
Toyota,White,27323.0,4.0,10514.0
BMW,Black,9127.0,5.0,21830.0
Toyota,White,55784.0,4.0,6827.0
Honda,Blue,56895.0,4.0,6949.0
Toyota,White,37484.0,4.0,10969.0
BMW,White,10538.0,4.0,23635.0
Honda,White,58651.0,4.0,6592.0
Honda,Red,82201.0,4.0,5296.0
Honda,White,58024.0,4.0,
Toyota,White,66199.0,4.0,8982.0
Honda,Blue,61434.0,4.0,7552.0
Honda,Red,,4.0,3206.0
Toyota,Blue,59486.0,4.0,8668.0
Toyota,White,36255.0,,10372.0
Toyota,Green,49127.0,4.0,2576.0
,White,23735.0,4.0,9629.0
,White,54309.0,4.0,5110.0
BMW,Black,13523.0,5.0,22274.0
Honda,White,59050.0,4.0,7750.0
Honda,Red,82519.0,4.0,5368.0
Toyota,White,35210.0,4.0,10045.0
Toyota,White,150405.0,4.0,4865.0
Toyota,White,50346.0,4.0,6726.0
BMW,Black,6192.0,5.0,22565.0
Nissan,White,208734.0,4.0,3593.0
Toyota,,62083.0,3.0,7149.0
BMW,Black,18059.0,5.0,22384.0
Toyota,Blue,58001.0,4.0,7204.0
Toyota,Green,54889.0,4.0,4658.0
Nissan,White,219191.0,4.0,3734.0
BMW,Black,12433.0,5.0,6809.0
BMW,White,18120.0,5.0,
Toyota,White,206981.0,4.0,2416.0
Toyota,White,32348.0,,9386.0
Toyota,Black,15971.0,5.0,22703.0
Honda,White,66598.0,4.0,7617.0
Toyota,White,57649.0,4.0,7511.0
